,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title
7944,0.36,0.501,-9.129,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067,0,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,audio_features,63OQupATfueTdZMWTxW03A,spotify:track:63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/tracks/63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/audio-analysis/63OQupATfueTdZMWTxW03A,264067,4,Radiohead,Karma Police
7945,0.701,0.745,-6.884,0.0458,0.224,0.0294,0.0823,0.733,138.887,248307,4,0.701,0.745,9,-6.884,1,0.0458,0.224,0.0294,0.0823,0.733,138.887,audio_features,7G0CBF8pUiyyRJGqNZuSuA,spotify:track:7G0CBF8pUiyyRJGqNZuSuA,https://api.spotify.com/v1/tracks/7G0CBF8pUiyyRJGqNZuSuA,https://api.spotify.com/v1/audio-analysis/7G0CBF8pUiyyRJGqNZuSuA,248307,4,Choirboys,Run to Paradise
7946,0.523,0.689,-6.58,0.027,0.228,0.0,0.109,0.547,84.09,246240,0,0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,audio_features,0PCGfA36HrVPmsBZJ57zOU,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/audio-analysis/0PCGfA36HrVPmsBZJ57zOU,246240,4,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral"""
7947,0.556,0.9,-6.11,0.097,0.123,0.0,0.571,0.804,126.686,266933,5,0.556,0.9,0,-6.11,1,0.097,0.123,0.0,0.571,0.804,126.686,audio_features,0OsWMTxDjtpmJjX43113oq,spotify:track:0OsWMTxDjtpmJjX43113oq,https://api.spotify.com/v1/tracks/0OsWMTxDjtpmJjX43113oq,https://api.spotify.com/v1/audio-analysis/0OsWMTxDjtpmJjX43113oq,266933,4,Duran Duran,The Reflex
7948,0.729,0.856,-4.164,0.035,0.0658,0.00832,0.0691,0.804,116.467,285093,4,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093,4,Madonna,Into the Groove
7949,0.727,0.68,-11.297,0.0445,0.274,0.0,0.31,0.683,107.775,241920,4,0.727,0.68,4,-11.297,1,0.0445,0.274,0.0,0.31,0.683,107.775,audio_features,58lTbZKr7XkkR4zEpoLhYH,spotify:track:58lTbZKr7XkkR4zEpoLhYH,https://api.spotify.com/v1/tracks/58lTbZKr7XkkR4zEpoLhYH,https://api.spotify.com/v1/audio-analysis/58lTbZKr7XkkR4zEpoLhYH,241920,4,George Michael,I Knew You Were Waiting (For Me)
7950,0.619,0.67,-10.322,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,audio_features,45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4,Lenny Kravitz,Are You Gonna Go My Way
7951,0.469,0.538,-13.559,0.0571,0.305,0.00012,0.37,0.886,196.605,176333,3,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,audio_features,5LxvwujISqiB8vpRYv887S,spotify:track:5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S,https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S,176333,4,The Jackson 5,I Want You Back
7952,0.853,0.981,-3.947,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4,Michael Jackson,Smooth Criminal - 2012 Remaster
7953,0.814,0.672,-12.068,0.0619,0.0435,0.0,0.061,0.933,109.394,300000,4,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4,Wild Cherry,Play That Funky Music
7954,0.74,0.752,-7.008,0.0359,0.0409,0.00125,0.0233,0.939,114.851,248093,4,0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093,4,Mariah Carey,Emotions
7955,0.764,0.626,-8.274,0.0288,0.457,6.35e-06,0.201,0.961,118.34,252853,4,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,0J2p4KYdr6Mg4ET6JPlbe1,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853,4,ABBA,Super Trouper
7956,0.33,0.982,-3.045,0.0926,0.0588,4.74e-05,0.519,0.104,136.986,303320,5,0.33,0.982,0,-3.045,1,0.0926,0.0588,4.74e-05,0.519,0.104,136.986,audio_features,1H0K1GVwLteCZrPquy7qkM,spotify:track:1H0K1GVwLteCZrPquy7qkM,https://api.spotify.com/v1/tracks/1H0K1GVwLteCZrPquy7qkM,https://api.spotify.com/v1/audio-analysis/1H0K1GVwLteCZrPquy7qkM,303320,4,Oasis,Morning Glory - Remastered
7957,0.546,0.568,-9.604,0.0285,0.146,0.0,0.77,0.488,112.584,145693,5,0.546,0.568,11,-9.604,0,0.0285,0.146,0.0,0.77,0.488,112.584,audio_features,0KpTFH1SzexN8SGc0GPILC,spotify:track:0KpTFH1SzexN8SGc0GPILC,https://api.spotify.com/v1/tracks/0KpTFH1SzexN8SGc0GPILC,https://api.spotify.com/v1/audio-analysis/0KpTFH1SzexN8SGc0GPILC,145693,4,The Animals,Don't Let Me Be Misunderstood
7958,0.851,0.551,-5.177,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,audio_features,66S14BkJDxgkYxLl5DCqOz,spotify:track:66S14BkJDxgkYxLl5DCqOz,https://api.spotify.com/v1/tracks/66S14BkJDxgkYxLl5DCqOz,https://api.spotify.com/v1/audio-analysis/66S14BkJDxgkYxLl5DCqOz,219467,4,The Proclaimers,I'm Gonna Be (500 Miles)
7959,0.744,0.502,-7.719,0.0359,0.183,0.000228,0.189,0.66,112.344,348227,4,0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,audio_features,1nQRg9q9uwALGzouOX5OyQ,spotify:track:1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/tracks/1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/audio-analysis/1nQRg9q9uwALGzouOX5OyQ,348227,4,Queen,Radio Ga Ga - Remastered 2011
7960,0.956,0.795,-5.311,0.15,0.00356,0.889,0.0906,0.841,121.294,429533,4,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,audio_features,1pKYYY0dkg23sQQXi0Q5zN,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/tracks/1pKYYY0dkg23sQQXi0Q5zN,https://api.spotify.com/v1/audio-analysis/1pKYYY0dkg23sQQXi0Q5zN,429533,4,Daft Punk,Around the World
7961,0.468,0.931,-7.429,0.111,0.65,0.161,0.923,0.213,136.02,264107,5,0.468,0.931,0,-7.429,1,0.111,0.65,0.161,0.923,0.213,136.02,audio_features,1atzTxaql3xhGv1Umqa6zc,spotify:track:1atzTxaql3xhGv1Umqa6zc,https://api.spotify.com/v1/tracks/1atzTxaql3xhGv1Umqa6zc,https://api.spotify.com/v1/audio-analysis/1atzTxaql3xhGv1Umqa6zc,264107,4,Johnny O'Keefe,Shout
7962,0.846,0.922,-4.206,0.0438,0.0219,0.355,0.0623,0.899,122.195,362373,4,0.846,0.922,6,-4.206,0,0.0438,0.0219,0.355,0.0623,0.899,122.195,audio_features,2kulOHR2XY6YDZCWXb38hn,spotify:track:2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/tracks/2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/audio-analysis/2kulOHR2XY6YDZCWXb38hn,362373,4,Michael Jackson,Wanna Be Startin' Somethin'
7963,0.555,0.698,-8.874,0.0287,0.403,0.0,0.0851,0.816,168.12,277267,3,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,audio_features,013AWvizllIUEC2FOBzOnh,spotify:track:013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/tracks/013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/audio-analysis/013AWvizllIUEC2FOBzOnh,277267,4,Savage Garden,Truly Madly Deeply
7964,0.425,0.903,-4.801,0.0732,0.405,0.0128,0.117,0.769,108.748,190253,4,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,audio_features,4BVE5tIIpYabZcYCbephNW,spotify:track:4BVE5tIIpYabZcYCbephNW,https://api.spotify.com/v1/tracks/4BVE5tIIpYabZcYCbephNW,https://api.spotify.com/v1/audio-analysis/4BVE5tIIpYabZcYCbephNW,190253,4,The Doors,Touch Me
7965,0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027,0,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,audio_features,1H4idkmruFoJBg1DvUv2tY,spotify:track:1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/tracks/1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/audio-analysis/1H4idkmruFoJBg1DvUv2tY,313027,4,Wings,Band On The Run - Remastered 2010
7966,0.665,0.847,-8.314,0.0535,0.0178,0.00288,0.126,0.4,119.555,285107,0,0.665,0.847,5,-8.314,0,0.0535,0.0178,0.00288,0.126,0.4,119.555,audio_features,2eHj0klWkwRQuIrNlPpCPa,spotify:track:2eHj0klWkwRQuIrNlPpCPa,https://api.spotify.com/v1/tracks/2eHj0klWkwRQuIrNlPpCPa,https://api.spotify.com/v1/audio-analysis/2eHj0klWkwRQuIrNlPpCPa,285107,4,Whitney Houston,I'm Every Woman
7967,0.298,0.824,-12.773,0.0731,0.357,6.57e-06,0.471,0.393,187.284,255360,3,0.298,0.824,0,-12.773,1,0.0731,0.357,6.57e-06,0.471,0.393,187.284,audio_features,0PsGiTiLXmSpotcvpe5AsN,spotify:track:0PsGiTiLXmSpotcvpe5AsN,https://api.spotify.com/v1/tracks/0PsGiTiLXmSpotcvpe5AsN,https://api.spotify.com/v1/audio-analysis/0PsGiTiLXmSpotcvpe5AsN,255360,4,Split Enz,I See Red
7968,0.549,0.981,-3.558,0.059,0.0178,1.8e-06,0.438,0.873,82.331,185307,5,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,audio_features,0C9jZPUv4SuaXkuEQw6L40,spotify:track:0C9jZPUv4SuaXkuEQw6L40,https://api.spotify.com/v1/tracks/0C9jZPUv4SuaXkuEQw6L40,https://api.spotify.com/v1/audio-analysis/0C9jZPUv4SuaXkuEQw6L40,185307,4,Smash Mouth,I'm A Believer
7969,0.609,0.443,-9.174,0.0313,0.789,0.0,0.162,0.62,125.953,217947,2,0.609,0.443,11,-9.174,0,0.0313,0.789,0.0,0.162,0.62,125.953,audio_features,6F95U6PqNOh7fUnyrHotQs,spotify:track:6F95U6PqNOh7fUnyrHotQs,https://api.spotify.com/v1/tracks/6F95U6PqNOh7fUnyrHotQs,https://api.spotify.com/v1/audio-analysis/6F95U6PqNOh7fUnyrHotQs,217947,4,America,Horse With No Name
7970,0.617,0.872,-12.305,0.048,0.0158,0.112,0.408,0.504,111.458,216271,5,0.617,0.872,8,-12.305,1,0.048,0.0158,0.112,0.408,0.504,111.458,audio_features,1XAZlnVtthcDZt2NI1Dtxo,spotify:track:1XAZlnVtthcDZt2NI1Dtxo,https://api.spotify.com/v1/tracks/1XAZlnVtthcDZt2NI1Dtxo,https://api.spotify.com/v1/audio-analysis/1XAZlnVtthcDZt2NI1Dtxo,216271,4,The KLF,Justified & Ancient - Stand by the Jams
7971,0.794,0.71,-4.741,0.039,0.397,0.0141,0.179,0.829,109.685,288827,4,0.794,0.71,9,-4.741,0,0.039,0.397,0.0141,0.179,0.829,109.685,audio_features,4TXvJz4TmRI9Bzy4VWNUjl,spotify:track:4TXvJz4TmRI9Bzy4VWNUjl,https://api.spotify.com/v1/tracks/4TXvJz4TmRI9Bzy4VWNUjl,https://api.spotify.com/v1/audio-analysis/4TXvJz4TmRI9Bzy4VWNUjl,288827,4,The Rolling Stones,Miss You
7972,0.631,0.782,-9.446,0.0271,0.0329,0.00208,0.323,0.737,131.509,219785,4,0.631,0.782,3,-9.446,1,0.0271,0.0329,0.00208,0.323,0.737,131.509,audio_features,4ImZYT2EsMgcracYQIQ5vH,spotify:track:4ImZYT2EsMgcracYQIQ5vH,https://api.spotify.com/v1/tracks/4ImZYT2EsMgcracYQIQ5vH,https://api.spotify.com/v1/audio-analysis/4ImZYT2EsMgcracYQIQ5vH,219785,4,The Go-Betweens,Streets of Your Town - Remastered
7973,0.399,0.881,-4.341,0.0347,0.0019,0.00429,0.39,0.272,84.58,380893,0,0.399,0.881,2,-4.341,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,audio_features,4avSaixVwu8uqfSs7zgoj3,spotify:track:4avSaixVwu8uqfSs7zgoj3,https://api.spotify.com/v1/tracks/4avSaixVwu8uqfSs7zgoj3,https://api.spotify.com/v1/audio-analysis/4avSaixVwu8uqfSs7zgoj3,380893,4,Aerosmith,Livin' On The Edge
7974,0.802,0.756,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,288293,4,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4,"Earth, Wind & Fire",Boogie Wonderland
7975,0.668,0.906,-4.881,0.17,0.214,0.00245,0.135,0.507,135.653,231933,4,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4,AC/DC,Dirty Deeds Done Dirt Cheap
7976,0.807,0.764,-5.186,0.0312,0.082,3.87e-05,0.115,0.371,119.867,238360,1,0.807,0.764,2,-5.186,1,0.0312,0.082,3.87e-05,0.115,0.371,119.867,audio_features,4FMNpPI7mkhdeFCCk6fZiE,spotify:track:4FMNpPI7mkhdeFCCk6fZiE,https://api.spotify.com/v1/tracks/4FMNpPI7mkhdeFCCk6fZiE,https://api.spotify.com/v1/audio-analysis/4FMNpPI7mkhdeFCCk6fZiE,238360,4,Madonna,Borderline
7977,0.348,0.88,-7.366,0.0978,0.128,0.0,0.357,0.606,101.185,278779,0,0.348,0.88,2,-7.366,1,0.0978,0.128,0.0,0.357,0.606,101.185,audio_features,22HYEJveCvykVDHDiEEmjZ,spotify:track:22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/tracks/22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/audio-analysis/22HYEJveCvykVDHDiEEmjZ,278779,4,Chumbawamba,Tubthumping
7978,0.394,0.944,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,0,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4,Pearl Jam,Even Flow
7979,0.575,0.886,-5.182,0.034,0.0647,0.000187,0.709,0.609,96.31,244667,5,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667,4,Natalie Imbruglia,Torn
7980,0.582,0.761,-8.501,0.0451,0.523,3.73e-05,0.0686,0.545,161.959,338560,3,0.582,0.761,0,-8.501,1,0.0451,0.523,3.73e-05,0.0686,0.545,161.959,audio_features,6krAkpKf8NW11bOfNkxpmx,spotify:track:6krAkpKf8NW11bOfNkxpmx,https://api.spotify.com/v1/tracks/6krAkpKf8NW11bOfNkxpmx,https://api.spotify.com/v1/audio-analysis/6krAkpKf8NW11bOfNkxpmx,338560,4,The Who,You Better You Bet
7981,0.813,0.699,-8.656,0.0458,0.0251,0.0135,0.0527,0.732,117.548,231560,4,0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548,audio_features,3ibAzRj9JnowdoLkyllk3n,spotify:track:3ibAzRj9JnowdoLkyllk3n,https://api.spotify.com/v1/tracks/3ibAzRj9JnowdoLkyllk3n,https://api.spotify.com/v1/audio-analysis/3ibAzRj9JnowdoLkyllk3n,231560,4,Madonna,Holiday
7982,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,0,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,spotify:track:3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY,242974,4,Adele,Set Fire to the Rain
7983,0.659,0.678,-8.18,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411,4,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,audio_features,2DnJjbjNTV9Nd5NOa1KGba,spotify:track:2DnJjbjNTV9Nd5NOa1KGba,https://api.spotify.com/v1/tracks/2DnJjbjNTV9Nd5NOa1KGba,https://api.spotify.com/v1/audio-analysis/2DnJjbjNTV9Nd5NOa1KGba,258411,4,Carly Simon,You're so Vain
7984,0.984,0.781,-9.622,0.0911,0.0834,1.54e-06,0.0645,0.924,117.476,248160,4,0.984,0.781,5,-9.622,0,0.0911,0.0834,1.54e-06,0.0645,0.924,117.476,audio_features,0hbyODHkxc8dBTmFBhJoFj,spotify:track:0hbyODHkxc8dBTmFBhJoFj,https://api.spotify.com/v1/tracks/0hbyODHkxc8dBTmFBhJoFj,https://api.spotify.com/v1/audio-analysis/0hbyODHkxc8dBTmFBhJoFj,248160,4,Tone-Loc,Funky Cold Medina
7985,0.395,0.562,-10.383,0.0811,0.467,4.13e-06,0.143,0.363,103.909,721000,6,0.395,0.562,2,-10.383,1,0.0811,0.467,4.13e-06,0.143,0.363,103.909,audio_features,4UrgDocbHywDZv2f3mBhCq,spotify:track:4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/tracks/4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/audio-analysis/4UrgDocbHywDZv2f3mBhCq,721000,4,Meat Loaf,I'd Do Anything For Love (But I Won't Do That)
7986,0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,1,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4,The White Stripes,Seven Nation Army
7987,0.833,0.934,-3.243,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,268533,4,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,audio_features,6A8OnjnpShshNpcqWtZRjr,spotify:track:6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,268533,4,Madonna,Papa Don't Preach
7988,0.562,0.383,-15.474,0.0304,0.143,0.124,0.138,0.599,93.764,206760,2,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3,The Stranglers,Golden Brown
7989,0.346,0.641,-5.627,0.0504,0.136,8.4e-06,0.108,0.159,77.281,264240,0,0.346,0.641,7,-5.627,1,0.0504,0.136,8.4e-06,0.108,0.159,77.281,audio_features,1PAgmT6YqGhd6zT9kN9gIo,spotify:track:1PAgmT6YqGhd6zT9kN9gIo,https://api.spotify.com/v1/tracks/1PAgmT6YqGhd6zT9kN9gIo,https://api.spotify.com/v1/audio-analysis/1PAgmT6YqGhd6zT9kN9gIo,264240,4,Enrique Iglesias,Hero
7990,0.744,0.735,-10.766,0.0587,0.011,0.0,0.0564,0.891,115.062,241867,4,0.744,0.735,1,-10.766,1,0.0587,0.011,0.0,0.0564,0.891,115.062,audio_features,1XlCCgKKrQQfXaDyv4GrZe,spotify:track:1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/tracks/1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/audio-analysis/1XlCCgKKrQQfXaDyv4GrZe,241867,4,The Commitments,Mustang Sally
7991,0.365,0.87,-5.651,0.0642,0.00355,0.002,0.757,0.527,148.074,248893,5,0.365,0.87,11,-5.651,0,0.0642,0.00355,0.002,0.757,0.527,148.074,audio_features,4E5N7XAHosTCQg87xTELoz,spotify:track:4E5N7XAHosTCQg87xTELoz,https://api.spotify.com/v1/tracks/4E5N7XAHosTCQg87xTELoz,https://api.spotify.com/v1/audio-analysis/4E5N7XAHosTCQg87xTELoz,248893,4,Midnight Oil,U.S. Forces
7992,0.51,0.488,-10.304,0.0304,0.256,0.0,0.11,0.649,125.683,179613,2,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,audio_features,7uEcCGtM1FBBGIhPozhJjv,spotify:track:7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,179613,4,The Monkees,Daydream Believer
7993,0.542,0.91,-8.924,0.0873,0.00228,0.00524,0.0686,0.775,101.774,173320,4,0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0686,0.775,101.774,audio_features,0gdmDP6xy3ZV7JNoHWAN9k,spotify:track:0gdmDP6xy3ZV7JNoHWAN9k,https://api.spotify.com/v1/tracks/0gdmDP6xy3ZV7JNoHWAN9k,https://api.spotify.com/v1/audio-analysis/0gdmDP6xy3ZV7JNoHWAN9k,173320,4,The Jam,Town Called Malice
7994,0.63,0.688,-9.816,0.0266,0.124,4.78e-05,0.158,0.893,124.825,218040,4,0.63,0.688,2,-9.816,1,0.0266,0.124,4.78e-05,0.158,0.893,124.825,audio_features,08o75xMKmGrKny6GsXrNJW,spotify:track:08o75xMKmGrKny6GsXrNJW,https://api.spotify.com/v1/tracks/08o75xMKmGrKny6GsXrNJW,https://api.spotify.com/v1/audio-analysis/08o75xMKmGrKny6GsXrNJW,218040,4,Fleetwood Mac,Little Lies
7995,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267,0,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4,Metallica,Enter Sandman
7996,0.716,0.689,-7.616,0.125,0.149,5.73e-05,0.424,0.663,81.344,216400,5,0.716,0.689,2,-7.616,1,0.125,0.149,5.73e-05,0.424,0.663,81.344,audio_features,1FX9TDiixxhRoYVxevAYiV,spotify:track:1FX9TDiixxhRoYVxevAYiV,https://api.spotify.com/v1/tracks/1FX9TDiixxhRoYVxevAYiV,https://api.spotify.com/v1/audio-analysis/1FX9TDiixxhRoYVxevAYiV,216400,4,Adam & The Ants,Antmusic
7997,0.71,0.743,-10.553,0.0507,0.273,0.000406,0.258,0.866,120.277,266160,4,0.71,0.743,1,-10.553,1,0.0507,0.273,0.000406,0.258,0.866,120.277,audio_features,37CRPk0L5ZpfPeePEPwE0t,spotify:track:37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/tracks/37CRPk0L5ZpfPeePEPwE0t,https://api.spotify.com/v1/audio-analysis/37CRPk0L5ZpfPeePEPwE0t,266160,4,David Bowie,Ashes to Ashes - 2017 Remaster
7998,0.571,0.737,-6.83,0.0408,0.0349,0.0337,0.0777,0.542,102.857,265827,0,0.571,0.737,11,-6.83,1,0.0408,0.0349,0.0337,0.0777,0.542,102.857,audio_features,0uA0CHqlgV2mU5V0EkplcG,spotify:track:0uA0CHqlgV2mU5V0EkplcG,https://api.spotify.com/v1/tracks/0uA0CHqlgV2mU5V0EkplcG,https://api.spotify.com/v1/audio-analysis/0uA0CHqlgV2mU5V0EkplcG,265827,4,Kylie Minogue,Confide in Me - Radio Mix
7999,0.787,0.472,-12.824,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,4,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,330643,4,Free,All Right Now
